E:\android\curly_final\IMG\center_2019_04_12_01_52_51_851.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_51_851.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_51_851.jpg,0,0,0,6.121913E-05
E:\android\curly_final\IMG\center_2019_04_12_01_52_51_922.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_51_922.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_51_922.jpg,0,0,0,2.373057E-06
E:\android\curly_final\IMG\center_2019_04_12_01_52_51_992.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_51_992.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_51_992.jpg,0,0,0,6.228455E-06
E:\android\curly_final\IMG\center_2019_04_12_01_52_52_066.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_52_066.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_52_066.jpg,0,0,0,0.0001111098
E:\android\curly_final\IMG\center_2019_04_12_01_52_52_136.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_52_136.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_52_136.jpg,0,0,0,0.0001141039
E:\android\curly_final\IMG\center_2019_04_12_01_52_52_209.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_52_209.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_52_209.jpg,0,0,0,0.0001171315
E:\android\curly_final\IMG\center_2019_04_12_01_52_52_284.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_52_284.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_52_284.jpg,0,0,0,0.0002736491
E:\android\curly_final\IMG\center_2019_04_12_01_52_52_359.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_52_359.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_52_359.jpg,0,0.1914451,0,0.03897579
E:\android\curly_final\IMG\center_2019_04_12_01_52_52_436.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_52_436.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_52_436.jpg,0,0.4189608,0,0.3861263
E:\android\curly_final\IMG\center_2019_04_12_01_52_52_513.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_52_513.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_52_513.jpg,0,0.6836157,0,0.8929178
E:\android\curly_final\IMG\center_2019_04_12_01_52_52_585.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_52_585.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_52_585.jpg,0,0.9013051,0,1.709097
E:\android\curly_final\IMG\center_2019_04_12_01_52_52_658.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_52_658.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_52_658.jpg,0,1,0,2.387363
E:\android\curly_final\IMG\center_2019_04_12_01_52_52_732.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_52_732.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_52_732.jpg,0,1,0,3.331106
E:\android\curly_final\IMG\center_2019_04_12_01_52_52_805.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_52_805.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_52_805.jpg,0,1,0,4.272085
E:\android\curly_final\IMG\center_2019_04_12_01_52_52_874.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_52_874.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_52_874.jpg,0,1,0,4.971302
E:\android\curly_final\IMG\center_2019_04_12_01_52_52_947.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_52_947.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_52_947.jpg,0,1,0,5.897253
E:\android\curly_final\IMG\center_2019_04_12_01_52_53_015.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_53_015.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_53_015.jpg,0,1,0,6.586867
E:\android\curly_final\IMG\center_2019_04_12_01_52_53_089.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_53_089.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_53_089.jpg,0,1,0,7.500386
E:\android\curly_final\IMG\center_2019_04_12_01_52_53_163.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_53_163.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_53_163.jpg,0,1,0,8.406741
E:\android\curly_final\IMG\center_2019_04_12_01_52_53_233.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_53_233.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_53_233.jpg,0,1,0,9.081789
E:\android\curly_final\IMG\center_2019_04_12_01_52_53_309.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_53_309.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_53_309.jpg,0,1,0,9.975859
E:\android\curly_final\IMG\center_2019_04_12_01_52_53_385.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_53_385.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_53_385.jpg,0,1,0,10.86279
E:\android\curly_final\IMG\center_2019_04_12_01_52_53_456.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_53_456.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_53_456.jpg,0,1,0,11.62244
E:\android\curly_final\IMG\center_2019_04_12_01_52_53_532.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_53_532.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_53_532.jpg,0,1,0,12.4389
E:\android\curly_final\IMG\center_2019_04_12_01_52_53_607.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_53_607.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_53_607.jpg,0,1,0,13.13836
E:\android\curly_final\IMG\center_2019_04_12_01_52_53_683.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_53_683.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_53_683.jpg,-0.2,1,0,14.25114
E:\android\curly_final\IMG\center_2019_04_12_01_52_53_755.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_53_755.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_53_755.jpg,-0.35,1,0,14.67433
E:\android\curly_final\IMG\center_2019_04_12_01_52_53_829.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_53_829.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_53_829.jpg,-0.5500001,1,0,15.43836
E:\android\curly_final\IMG\center_2019_04_12_01_52_53_903.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_53_903.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_53_903.jpg,0,1,0,16.20081
E:\android\curly_final\IMG\center_2019_04_12_01_52_53_976.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_53_976.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_53_976.jpg,0,1,0,16.90096
E:\android\curly_final\IMG\center_2019_04_12_01_52_54_048.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_54_048.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_54_048.jpg,0,1,0,17.69979
E:\android\curly_final\IMG\center_2019_04_12_01_52_54_123.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_54_123.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_54_123.jpg,0,1,0,18.52044
E:\android\curly_final\IMG\center_2019_04_12_01_52_54_194.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_54_194.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_54_194.jpg,0,1,0,19.13266
E:\android\curly_final\IMG\center_2019_04_12_01_52_54_268.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_54_268.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_54_268.jpg,0.15,1,0,19.94117
E:\android\curly_final\IMG\center_2019_04_12_01_52_54_347.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_54_347.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_54_347.jpg,0.35,1,0,20.69284
E:\android\curly_final\IMG\center_2019_04_12_01_52_54_418.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_54_418.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_54_418.jpg,0.5000001,1,0,21.20687
E:\android\curly_final\IMG\center_2019_04_12_01_52_54_488.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_54_488.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_54_488.jpg,0.7,1,0,21.83464
E:\android\curly_final\IMG\center_2019_04_12_01_52_54_561.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_54_561.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_54_561.jpg,0,1,0,22.50549
E:\android\curly_final\IMG\center_2019_04_12_01_52_54_632.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_54_632.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_54_632.jpg,0,1,0,23.06627
E:\android\curly_final\IMG\center_2019_04_12_01_52_54_708.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_54_708.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_54_708.jpg,0,1,0,23.84056
E:\android\curly_final\IMG\center_2019_04_12_01_52_54_780.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_54_780.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_54_780.jpg,-0.05,1,0,24.61453
E:\android\curly_final\IMG\center_2019_04_12_01_52_54_852.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_54_852.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_54_852.jpg,-0.2,0.884387,0,25.1398
E:\android\curly_final\IMG\center_2019_04_12_01_52_54_922.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_54_922.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_54_922.jpg,-0.4,0.6437479,0,25.58317
E:\android\curly_final\IMG\center_2019_04_12_01_52_54_990.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_54_990.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_54_990.jpg,0,0.4391948,0,25.81986
E:\android\curly_final\IMG\center_2019_04_12_01_52_55_060.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_55_060.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_55_060.jpg,0,0.227366,0,25.935
E:\android\curly_final\IMG\center_2019_04_12_01_52_55_138.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_55_138.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_55_138.jpg,-0.1,0.04107199,0,25.87671
E:\android\curly_final\IMG\center_2019_04_12_01_52_55_206.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_55_206.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_55_206.jpg,-0.3,0,0,25.63472
E:\android\curly_final\IMG\center_2019_04_12_01_52_55_275.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_55_275.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_55_275.jpg,-0.45,0,0,25.40135
E:\android\curly_final\IMG\center_2019_04_12_01_52_55_350.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_55_350.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_55_350.jpg,0,0,0,25.05721
E:\android\curly_final\IMG\center_2019_04_12_01_52_55_418.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_55_418.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_55_418.jpg,0,0,0,24.88043
E:\android\curly_final\IMG\center_2019_04_12_01_52_55_487.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_55_487.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_55_487.jpg,0,0,0,24.6722
E:\android\curly_final\IMG\center_2019_04_12_01_52_55_554.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_55_554.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_55_554.jpg,0,0,0,24.52218
E:\android\curly_final\IMG\center_2019_04_12_01_52_55_628.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_55_628.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_55_628.jpg,0,0,0,24.32439
E:\android\curly_final\IMG\center_2019_04_12_01_52_55_696.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_55_696.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_55_696.jpg,0,0,0,24.17741
E:\android\curly_final\IMG\center_2019_04_12_01_52_55_773.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_55_773.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_55_773.jpg,0,0,0,23.98301
E:\android\curly_final\IMG\center_2019_04_12_01_52_55_841.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_55_841.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_55_841.jpg,0,0,0,23.79019
E:\android\curly_final\IMG\center_2019_04_12_01_52_55_917.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_55_917.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_55_917.jpg,0,0,0,23.64659
E:\android\curly_final\IMG\center_2019_04_12_01_52_55_986.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_55_986.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_55_986.jpg,0,0,0,23.45646
E:\android\curly_final\IMG\center_2019_04_12_01_52_56_056.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_56_056.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_56_056.jpg,0,0,0,23.31487
E:\android\curly_final\IMG\center_2019_04_12_01_52_56_127.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_56_127.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_56_127.jpg,0.2,0,0,23.10978
E:\android\curly_final\IMG\center_2019_04_12_01_52_56_195.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_56_195.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_56_195.jpg,0.35,0,0,22.91746
E:\android\curly_final\IMG\center_2019_04_12_01_52_56_264.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_56_264.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_56_264.jpg,0.5500001,0,0,22.60089
E:\android\curly_final\IMG\center_2019_04_12_01_52_56_335.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_56_335.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_56_335.jpg,0.7,0,0,22.31995
E:\android\curly_final\IMG\center_2019_04_12_01_52_56_414.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_56_414.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_56_414.jpg,0,0,0,22.02826
E:\android\curly_final\IMG\center_2019_04_12_01_52_56_486.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_56_486.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_56_486.jpg,0,0,0,21.82888
E:\android\curly_final\IMG\center_2019_04_12_01_52_56_559.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_56_559.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_56_559.jpg,0,0,0,21.66839
E:\android\curly_final\IMG\center_2019_04_12_01_52_56_634.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_56_634.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_56_634.jpg,0,0,0,21.48157
E:\android\curly_final\IMG\center_2019_04_12_01_52_56_710.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_56_710.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_56_710.jpg,0,0,0,21.27978
E:\android\curly_final\IMG\center_2019_04_12_01_52_56_786.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_56_786.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_56_786.jpg,0,0,0,20.91621
E:\android\curly_final\IMG\center_2019_04_12_01_52_56_859.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_56_859.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_56_859.jpg,0.15,0,0,20.50756
E:\android\curly_final\IMG\center_2019_04_12_01_52_56_937.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_56_937.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_56_937.jpg,0.35,0,0,20.29442
E:\android\curly_final\IMG\center_2019_04_12_01_52_57_007.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_57_007.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_57_007.jpg,0.5500001,0,0,19.24922
E:\android\curly_final\IMG\center_2019_04_12_01_52_57_077.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_57_077.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_57_077.jpg,0.7,0,0,18.7839
E:\android\curly_final\IMG\center_2019_04_12_01_52_57_150.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_57_150.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_57_150.jpg,0.9000002,0,0,18.15888
E:\android\curly_final\IMG\center_2019_04_12_01_52_57_219.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_57_219.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_57_219.jpg,1,0,0,17.67579
E:\android\curly_final\IMG\center_2019_04_12_01_52_57_298.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_57_298.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_57_298.jpg,1,0,0,16.77629
E:\android\curly_final\IMG\center_2019_04_12_01_52_57_367.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_57_367.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_57_367.jpg,1,0,0,16.00919
E:\android\curly_final\IMG\center_2019_04_12_01_52_57_443.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_57_443.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_57_443.jpg,1,0,0,15.32595
E:\android\curly_final\IMG\center_2019_04_12_01_52_57_517.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_57_517.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_57_517.jpg,0,0,0,14.92699
E:\android\curly_final\IMG\center_2019_04_12_01_52_57_595.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_57_595.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_57_595.jpg,0,0,0,14.3366
E:\android\curly_final\IMG\center_2019_04_12_01_52_57_669.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_57_669.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_57_669.jpg,0,0,0,13.60732
E:\android\curly_final\IMG\center_2019_04_12_01_52_57_745.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_57_745.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_57_745.jpg,0,0,0,12.91818
E:\android\curly_final\IMG\center_2019_04_12_01_52_57_819.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_57_819.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_57_819.jpg,0,0,0,12.30618
E:\android\curly_final\IMG\center_2019_04_12_01_52_57_896.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_57_896.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_57_896.jpg,-0.1,0,0,11.50031
E:\android\curly_final\IMG\center_2019_04_12_01_52_57_974.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_57_974.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_57_974.jpg,-0.3,0,0,10.97952
E:\android\curly_final\IMG\center_2019_04_12_01_52_58_045.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_58_045.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_58_045.jpg,-0.5000001,0,0,10.41122
E:\android\curly_final\IMG\center_2019_04_12_01_52_58_119.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_58_119.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_58_119.jpg,-0.6500001,0,0,9.940147
E:\android\curly_final\IMG\center_2019_04_12_01_52_58_189.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_58_189.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_58_189.jpg,-0.8500001,0,0,9.339321
E:\android\curly_final\IMG\center_2019_04_12_01_52_58_257.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_58_257.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_58_257.jpg,-1,0,0,8.875295
E:\android\curly_final\IMG\center_2019_04_12_01_52_58_332.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_58_332.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_58_332.jpg,0,0,0,8.229903
E:\android\curly_final\IMG\center_2019_04_12_01_52_58_402.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_58_402.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_58_402.jpg,0,0,0,7.595213
E:\android\curly_final\IMG\center_2019_04_12_01_52_58_472.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_58_472.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_58_472.jpg,0,0,0,7.193264
E:\android\curly_final\IMG\center_2019_04_12_01_52_58_540.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_58_540.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_58_540.jpg,0,0,0,6.674387
E:\android\curly_final\IMG\center_2019_04_12_01_52_58_611.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_58_611.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_58_611.jpg,0,0,0,6.295879
E:\android\curly_final\IMG\center_2019_04_12_01_52_58_685.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_58_685.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_58_685.jpg,0,0.1181173,0,5.834039
E:\android\curly_final\IMG\center_2019_04_12_01_52_58_753.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_58_753.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_58_753.jpg,0,0.2865012,0,5.626372
E:\android\curly_final\IMG\center_2019_04_12_01_52_58_823.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_58_823.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_58_823.jpg,0,0.533659,0,5.547759
E:\android\curly_final\IMG\center_2019_04_12_01_52_58_902.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_58_902.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_58_902.jpg,0,0.7683797,0,5.723927
E:\android\curly_final\IMG\center_2019_04_12_01_52_58_970.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_58_970.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_58_970.jpg,0,0.9721811,0,6.005248
E:\android\curly_final\IMG\center_2019_04_12_01_52_59_038.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_59_038.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_59_038.jpg,0,1,0,6.364219
E:\android\curly_final\IMG\center_2019_04_12_01_52_59_111.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_59_111.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_59_111.jpg,0,1,0,6.842946
E:\android\curly_final\IMG\center_2019_04_12_01_52_59_183.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_59_183.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_59_183.jpg,0,1,0,7.31824
E:\android\curly_final\IMG\center_2019_04_12_01_52_59_252.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_59_252.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_59_252.jpg,0,1,0,7.690726
E:\android\curly_final\IMG\center_2019_04_12_01_52_59_327.jpg,E:\android\curly_final\IMG\left_2019_04_12_01_52_59_327.jpg,E:\android\curly_final\IMG\right_2019_04_12_01_52_59_327.jpg,0,1,0,8.202913
